"Fisktegund","Óslægt","skip","id","date","gear","harbour"
"Karfi / Gullkarfi",17,"2446","703289","09.09.2019","Dragnót 135 mm","Bolungarvík"
"Þykkvalúra / Sólkoli",20,"2446","703289","09.09.2019","Dragnót 135 mm","Bolungarvík"
"Ýsa",140,"2446","702419","03.09.2019","Dragnót 135 mm","Bolungarvík"
"Lúða",30,"2446","702419","03.09.2019","Dragnót 135 mm","Bolungarvík"
"Skarkoli",335,"2446","702419","03.09.2019","Dragnót 135 mm","Bolungarvík"
"Þorskur",968,"2446","702419","03.09.2019","Dragnót 135 mm","Bolungarvík"
"Steinbítur",22,"2446","702419","03.09.2019","Dragnót 135 mm","Bolungarvík"
"Karfi / Gullkarfi",3,"2446","702419","03.09.2019","Dragnót 135 mm","Bolungarvík"
"Þykkvalúra / Sólkoli",2,"2446","702419","03.09.2019","Dragnót 135 mm","Bolungarvík"
"Ýsa",17,"2446","702210","01.09.2019","Dragnót 135 mm","Bolungarvík"
