"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"Tindaskata",17,"1986","493021","22.10.2015","Net","Akranes"
"çorskur",819,"1986","492867","21.10.2015","Net","Akranes"
"Tindaskata",10,"1986","492867","21.10.2015","Net","Akranes"
"Steinb°tur",6,"1986","492867","21.10.2015","Net","Akranes"
"Skarkoli",2,"1986","492658","20.10.2015","Net","Akranes"
"çorskur",2210,"1986","492658","20.10.2015","Net","Akranes"
"Tindaskata",26,"1986","492658","20.10.2015","Net","Akranes"
"Ufsi",21,"1986","492456","19.10.2015","Net","Akranes"
"Langa",5,"1986","492456","19.10.2015","Net","Akranes"
"Skarkoli",3,"1986","492456","19.10.2015","Net","Akranes"
"çorskur",2862,"1986","492456","19.10.2015","Net","Akranes"
"Tindaskata",21,"1986","492456","19.10.2015","Net","Akranes"
"Skîtuselur",13,"1986","492456","19.10.2015","Net","Akranes"
"Skarkoli",12,"1986","492429","18.10.2015","Net","Akranes"
"çorskur",6645,"1986","492429","18.10.2015","Net","Akranes"
"Tindaskata",14,"1986","492429","18.10.2015","Net","Akranes"
"Steinb°tur",7,"1986","492429","18.10.2015","Net","Akranes"
"Lòsa",1,"1986","492325","16.10.2015","Net","Akranes"
"Skarkoli",4,"1986","492325","16.10.2015","Net","Akranes"
"çorskur",4896,"1986","492325","16.10.2015","Net","Akranes"
"Tindaskata",16,"1986","492325","16.10.2015","Net","Akranes"
"ósa",12,"1986","492812","15.10.2015","Net","Akranes"
"Lòsa",4,"1986","492812","15.10.2015","Net","Akranes"
"Skarkoli",10,"1986","492812","15.10.2015","Net","Akranes"
"çorskur",793,"1986","492812","15.10.2015","Net","Akranes"
"Tindaskata",7,"1986","492812","15.10.2015","Net","Akranes"
"Skîtuselur",12,"1986","492812","15.10.2015","Net","Akranes"
"Ufsi",2,"1986","492145","14.10.2015","Net","Akranes"
"ósa",23,"1986","492145","14.10.2015","Net","Akranes"
"Lòsa",5,"1986","492145","14.10.2015","Net","Akranes"
"Skarkoli",12,"1986","492145","14.10.2015","Net","Akranes"
"çorskur",2130,"1986","492145","14.10.2015","Net","Akranes"
"Tindaskata",2,"1986","492145","14.10.2015","Net","Akranes"
"Skîtuselur",33,"1986","492145","14.10.2015","Net","Akranes"
"Lòr",4,"1986","491961","13.10.2015","Net","Akranes"
"Ufsi",23,"1986","491961","13.10.2015","Net","Akranes"
"ósa",18,"1986","491961","13.10.2015","Net","Akranes"
"Lòsa",10,"1986","491961","13.10.2015","Net","Akranes"
"Skarkoli",3,"1986","491961","13.10.2015","Net","Akranes"
"çorskur",800,"1986","491961","13.10.2015","Net","Akranes"
"Tindaskata",3,"1986","491961","13.10.2015","Net","Akranes"
"Karfi / Gullkarfi",11,"1986","491961","13.10.2015","Net","Akranes"
"çorskur",268,"1986","491800","12.10.2015","Net","Akranes"
"ósa",8,"1986","491498","09.10.2015","Net","Akranes"
"Langa",9,"1986","491498","09.10.2015","Net","Akranes"
"Lòsa",3,"1986","491498","09.10.2015","Net","Akranes"
"Skarkoli",5,"1986","491498","09.10.2015","Net","Akranes"
"çorskur",1304,"1986","491498","09.10.2015","Net","Akranes"
"Karfi / Gullkarfi",9,"1986","491498","09.10.2015","Net","Akranes"
"ósa",4,"1986","491481","08.10.2015","Net","Akranes"
"Langa",55,"1986","491481","08.10.2015","Net","Akranes"
"Lòsa",26,"1986","491481","08.10.2015","Net","Akranes"
"Skarkoli",12,"1986","491481","08.10.2015","Net","Akranes"
"çorskur",470,"1986","491481","08.10.2015","Net","Akranes"
"Tindaskata",4,"1986","491481","08.10.2015","Net","Akranes"
"Karfi / Gullkarfi",4,"1986","491481","08.10.2015","Net","Akranes"
"Ufsi",2,"1986","491189","07.10.2015","Net","Akranes"
"Lòsa",8,"1986","491189","07.10.2015","Net","Akranes"
"Skarkoli",9,"1986","491189","07.10.2015","Net","Akranes"
"çorskur",423,"1986","491189","07.10.2015","Net","Akranes"
"Karfi / Gullkarfi",2,"1986","491189","07.10.2015","Net","Akranes"
"Ufsi",2,"1986","491055","06.10.2015","Net","Akranes"
"ósa",10,"1986","491055","06.10.2015","Net","Akranes"
"Lòsa",8,"1986","491055","06.10.2015","Net","Akranes"
"Skarkoli",11,"1986","491055","06.10.2015","Net","Akranes"
"çorskur",681,"1986","491055","06.10.2015","Net","Akranes"
"Tindaskata",19,"1986","491055","06.10.2015","Net","Akranes"
"Karfi / Gullkarfi",2,"1986","491055","06.10.2015","Net","Akranes"
"Ufsi",6,"1986","490922","05.10.2015","Net","Akranes"
"ósa",1,"1986","490922","05.10.2015","Net","Akranes"
"Langa",6,"1986","490922","05.10.2015","Net","Akranes"
"Lòsa",1,"1986","490922","05.10.2015","Net","Akranes"
"Skarkoli",12,"1986","490922","05.10.2015","Net","Akranes"
"çorskur",456,"1986","490922","05.10.2015","Net","Akranes"
"Tindaskata",34,"1986","490922","05.10.2015","Net","Akranes"
"Steinb°tur",2,"1986","490922","05.10.2015","Net","Akranes"
"Karfi / Gullkarfi",2,"1986","490922","05.10.2015","Net","Akranes"
"Ufsi",7,"1986","490898","04.10.2015","Net","Akranes"
"ósa",2,"1986","490898","04.10.2015","Net","Akranes"
"Lòsa",1,"1986","490898","04.10.2015","Net","Akranes"
"H†fur",6,"1986","490898","04.10.2015","Net","Akranes"
"Skarkoli",11,"1986","490898","04.10.2015","Net","Akranes"
"çorskur",912,"1986","490898","04.10.2015","Net","Akranes"
"Tindaskata",78,"1986","490898","04.10.2015","Net","Akranes"
"çorskur",1425,"1986","490739","03.10.2015","Net","Akranes"
"ósa",8,"1986","490667","02.10.2015","Net","Akranes"
"Lòsa",1,"1986","490667","02.10.2015","Net","Akranes"
"Skarkoli",11,"1986","490667","02.10.2015","Net","Akranes"
"çorskur",2676,"1986","490667","02.10.2015","Net","Akranes"
"Tindaskata",36,"1986","490667","02.10.2015","Net","Akranes"
"Ufsi",14,"1986","490568","01.10.2015","Net","Akranes"
"Skarkoli",13,"1986","490568","01.10.2015","Net","Akranes"
"çorskur",5173,"1986","490568","01.10.2015","Net","Akranes"
"Tindaskata",52,"1986","490568","01.10.2015","Net","Akranes"
"Steinb°tur",7,"1986","490568","01.10.2015","Net","Akranes"
"Makr°ll",3894,"1986","489999","25.09.2015","Handfëri","Keflav°k"
"Makr°ll",4431,"1986","489829","24.09.2015","Handfëri","Keflav°k"
"Makr°ll",3527,"1986","489571","22.09.2015","Handfëri","Keflav°k"
"Makr°ll",4606,"1986","489323","21.09.2015","Handfëri","Keflav°k"
"Makr°ll",1661,"1986","489043","18.09.2015","Handfëri","Akranes"
"Makr°ll",6786,"1986","488740","17.09.2015","Handfëri","Keflav°k"
"Makr°ll",2832,"1986","487082","03.09.2015","Handfëri","Keflav°k"
"Makr°ll",3969,"1986","486995","02.09.2015","Handfëri","Keflav°k"
"Makr°ll",7752,"1986","486691","01.09.2015","Handfëri","Akranes"
"ósa",745,"1991","543420","29.08.2016","L°na","Drangsnes"
"Lòsa",1,"1991","543420","29.08.2016","L°na","Drangsnes"
"çorskur",545,"1991","543420","29.08.2016","L°na","Drangsnes"
"Steinb°tur",12,"1991","543420","29.08.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",2,"1991","543420","29.08.2016","L°na","Drangsnes"
"ósa",1165,"1991","542687","24.08.2016","L°na","Drangsnes"
"çorskur",393,"1991","542687","24.08.2016","L°na","Drangsnes"
"Steinb°tur",30,"1991","542687","24.08.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",1,"1991","542687","24.08.2016","L°na","Drangsnes"
"Ufsi",1,"1991","541182","15.08.2016","L°na","Drangsnes"
"ósa",775,"1991","541182","15.08.2016","L°na","Drangsnes"
"Lòsa",3,"1991","541182","15.08.2016","L°na","Drangsnes"
"çorskur",311,"1991","541182","15.08.2016","L°na","Drangsnes"
"Steinb°tur",36,"1991","541182","15.08.2016","L°na","Drangsnes"
"Ufsi",1,"1991","538135","03.08.2016","L°na","Drangsnes"
"ósa",385,"1991","538135","03.08.2016","L°na","Drangsnes"
"Keila",1,"1991","538135","03.08.2016","L°na","Drangsnes"
"Langa",13,"1991","538135","03.08.2016","L°na","Drangsnes"
"Lòsa",13,"1991","538135","03.08.2016","L°na","Drangsnes"
"çorskur",496,"1991","538135","03.08.2016","L°na","Drangsnes"
"Steinb°tur",43,"1991","538135","03.08.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",8,"1991","538135","03.08.2016","L°na","Drangsnes"
"ósa",302,"1991","536579","26.07.2016","L°na","Drangsnes"
"çorskur",392,"1991","536579","26.07.2016","L°na","Drangsnes"
"Steinb°tur",62,"1991","536579","26.07.2016","L°na","Drangsnes"
"ósa",318,"1991","529751","27.06.2016","L°na","Drangsnes"
"Langa",3,"1991","529751","27.06.2016","L°na","Drangsnes"
"Lòsa",19,"1991","529751","27.06.2016","L°na","Drangsnes"
"çorskur",744,"1991","529751","27.06.2016","L°na","Drangsnes"
"Steinb°tur",31,"1991","529751","27.06.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",2,"1991","529751","27.06.2016","L°na","Drangsnes"
"ósa",185,"1991","527560","15.06.2016","L°na","Drangsnes"
"Lòsa",45,"1991","527560","15.06.2016","L°na","Drangsnes"
"çorskur",449,"1991","527560","15.06.2016","L°na","Drangsnes"
"Steinb°tur",43,"1991","527560","15.06.2016","L°na","Drangsnes"
"ósa",476,"1991","525093","08.06.2016","L°na","Drangsnes"
"Lòsa",13,"1991","525093","08.06.2016","L°na","Drangsnes"
"Hlòri",6,"1991","525093","08.06.2016","L°na","Drangsnes"
"çorskur",802,"1991","525093","08.06.2016","L°na","Drangsnes"
"Steinb°tur",7,"1991","525093","08.06.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",1,"1991","525093","08.06.2016","L°na","Drangsnes"
"ósa",195,"1991","521495","30.05.2016","L°na","Drangsnes"
"Keila",1,"1991","521495","30.05.2016","L°na","Drangsnes"
"Lòsa",38,"1991","521495","30.05.2016","L°na","Drangsnes"
"Hlòri",12,"1991","521495","30.05.2016","L°na","Drangsnes"
"çorskur",465,"1991","521495","30.05.2016","L°na","Drangsnes"
"Steinb°tur",47,"1991","521495","30.05.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",1,"1991","521495","30.05.2016","L°na","Drangsnes"
"Ufsi",4,"1991","520253","23.05.2016","L°na","Drangsnes"
"ósa",10,"1991","520253","23.05.2016","L°na","Drangsnes"
"çorskur",204,"1991","520253","23.05.2016","L°na","Drangsnes"
"Steinb°tur",102,"1991","520253","23.05.2016","L°na","Drangsnes"
"ósa",58,"1991","518114","17.05.2016","L°na","Drangsnes"
"Lòsa",64,"1991","518114","17.05.2016","L°na","Drangsnes"
"çorskur",419,"1991","518114","17.05.2016","L°na","Drangsnes"
"Steinb°tur",67,"1991","518114","17.05.2016","L°na","Drangsnes"
"ósa",124,"1991","514992","08.05.2016","L°na","Drangsnes"
"Lòsa",6,"1991","514992","08.05.2016","L°na","Drangsnes"
"çorskur",323,"1991","514992","08.05.2016","L°na","Drangsnes"
"Steinb°tur",51,"1991","514992","08.05.2016","L°na","Drangsnes"
"Gr†sleppa",1611,"1991","514094","02.05.2016","Gr†sleppunet","Drangsnes"
"çorskur",42,"1991","513627","29.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",1227,"1991","513627","29.04.2016","Gr†sleppunet","Drangsnes"
"Steinb°tur",7,"1991","513627","29.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",21,"1991","512643","25.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",694,"1991","512643","25.04.2016","Gr†sleppunet","Drangsnes"
"Steinb°tur",10,"1991","512643","25.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppuhrogn",24,"1991","512643","25.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",46,"1991","512335","24.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",1245,"1991","512335","24.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",62,"1991","512265","22.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",1140,"1991","512265","22.04.2016","Gr†sleppunet","Drangsnes"
"Steinb°tur",11,"1991","512265","22.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",692,"1991","511686","20.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",31,"1991","511364","19.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",706,"1991","511364","19.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",15,"1991","511106","15.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",1441,"1991","511106","15.04.2016","Gr†sleppunet","Drangsnes"
"Steinb°tur",14,"1991","511106","15.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",17,"1991","510705","13.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",773,"1991","510705","13.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",23,"1991","510273","11.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",1768,"1991","510273","11.04.2016","Gr†sleppunet","Drangsnes"
"Steinb°tur",7,"1991","510273","11.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",77,"1991","509965","10.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",2508,"1991","509965","10.04.2016","Gr†sleppunet","Drangsnes"
"Steinb°tur",6,"1991","509965","10.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",15,"1991","509614","07.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",2268,"1991","509614","07.04.2016","Gr†sleppunet","Drangsnes"
"Steinb°tur",14,"1991","509614","07.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",65,"1991","509287","05.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",1814,"1991","509287","05.04.2016","Gr†sleppunet","Drangsnes"
"çorskur",31,"1991","509071","04.04.2016","Gr†sleppunet","Drangsnes"
"Gr†sleppa",681,"1991","509071","04.04.2016","Gr†sleppunet","Drangsnes"
"Steinb°tur",2,"1991","509071","04.04.2016","Gr†sleppunet","Drangsnes"
"ósa",183,"1991","507620","21.03.2016","L°na","Drangsnes"
"çorskur",690,"1991","507620","21.03.2016","L°na","Drangsnes"
"Steinb°tur",42,"1991","507620","21.03.2016","L°na","Drangsnes"
"ósa",146,"1991","506982","17.03.2016","L°na","Drangsnes"
"çorskur",746,"1991","506982","17.03.2016","L°na","Drangsnes"
"Steinb°tur",94,"1991","506982","17.03.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",3,"1991","506982","17.03.2016","L°na","Drangsnes"
"ósa",270,"1991","503412","17.02.2016","L°na","Drangsnes"
"çorskur",717,"1991","503412","17.02.2016","L°na","Drangsnes"
"Steinb°tur",7,"1991","503412","17.02.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",4,"1991","503412","17.02.2016","L°na","Drangsnes"
"ósa",379,"1991","502800","11.02.2016","L°na","Drangsnes"
"çorskur",1038,"1991","502800","11.02.2016","L°na","Drangsnes"
"Steinb°tur",4,"1991","502800","11.02.2016","L°na","Drangsnes"
"Karfi / Gullkarfi",3,"1991","502800","11.02.2016","L°na","Drangsnes"
"ósa",438,"1991","500441","18.01.2016","L°na","Drangsnes"
"çorskur",779,"1991","500441","18.01.2016","L°na","Drangsnes"
"Steinb°tur",3,"1991","500441","18.01.2016","L°na","Drangsnes"
"ósa",152,"1991","499482","11.01.2016","L°na","Drangsnes"
"çorskur",215,"1991","499482","11.01.2016","L°na","Drangsnes"
"ósa",265,"1991","498160","16.12.2015","L°na","Drangsnes"
"çorskur",1136,"1991","498160","16.12.2015","L°na","Drangsnes"
"ósa",608,"1991","497245","09.12.2015","L°na","Drangsnes"
"çorskur",517,"1991","497245","09.12.2015","L°na","Drangsnes"
"ósa",643,"1991","496293","25.11.2015","L°na","Drangsnes"
"Lòsa",33,"1991","496293","25.11.2015","L°na","Drangsnes"
"çorskur",436,"1991","496293","25.11.2015","L°na","Drangsnes"
"ósa",344,"1991","496153","24.11.2015","L°na","Drangsnes"
"Lòsa",10,"1991","496153","24.11.2015","L°na","Drangsnes"
"çorskur",495,"1991","496153","24.11.2015","L°na","Drangsnes"
"ósa",1090,"1991","495222","09.11.2015","L°na","Drangsnes"
"Langa",3,"1991","495222","09.11.2015","L°na","Drangsnes"
"Lòsa",15,"1991","495222","09.11.2015","L°na","Drangsnes"
"çorskur",510,"1991","495222","09.11.2015","L°na","Drangsnes"
"ósa",1121,"1991","494324","04.11.2015","L°na","Drangsnes"
"Lòsa",28,"1991","494324","04.11.2015","L°na","Drangsnes"
"çorskur",492,"1991","494324","04.11.2015","L°na","Drangsnes"
"Steinb°tur",4,"1991","494324","04.11.2015","L°na","Drangsnes"
"ósa",712,"1991","493613","28.10.2015","L°na","Drangsnes"
"Langa",11,"1991","493613","28.10.2015","L°na","Drangsnes"
"Lòsa",9,"1991","493613","28.10.2015","L°na","Drangsnes"
"çorskur",531,"1991","493613","28.10.2015","L°na","Drangsnes"
"Steinb°tur",3,"1991","493613","28.10.2015","L°na","Drangsnes"
"ósa",933,"1991","492079","13.10.2015","L°na","Drangsnes"
"Keila",16,"1991","492079","13.10.2015","L°na","Drangsnes"
"çorskur",446,"1991","492079","13.10.2015","L°na","Drangsnes"
"Steinb°tur",2,"1991","492079","13.10.2015","L°na","Drangsnes"
"ósa",651,"1991","490368","28.09.2015","L°na","Drangsnes"
"Keila",2,"1991","490368","28.09.2015","L°na","Drangsnes"
"Lòsa",3,"1991","490368","28.09.2015","L°na","Drangsnes"
"Hlòri",4,"1991","490368","28.09.2015","L°na","Drangsnes"
"çorskur",648,"1991","490368","28.09.2015","L°na","Drangsnes"
"Steinb°tur",9,"1991","490368","28.09.2015","L°na","Drangsnes"
"Karfi / Gullkarfi",8,"1991","490368","28.09.2015","L°na","Drangsnes"
"ósa",507,"1991","489136","18.09.2015","L°na","Drangsnes"
"çorskur",142,"1991","489136","18.09.2015","L°na","Drangsnes"
"Steinb°tur",4,"1991","489136","18.09.2015","L°na","Drangsnes"
"Ufsi",4,"1991","488771","17.09.2015","L°na","Drangsnes"
"ósa",737,"1991","488771","17.09.2015","L°na","Drangsnes"
"Lòsa",5,"1991","488771","17.09.2015","L°na","Drangsnes"
"çorskur",225,"1991","488771","17.09.2015","L°na","Drangsnes"
"Ufsi",4,"1991","488184","11.09.2015","L°na","Drangsnes"
"ósa",1148,"1991","488184","11.09.2015","L°na","Drangsnes"
"Langa",6,"1991","488184","11.09.2015","L°na","Drangsnes"
"Lòsa",8,"1991","488184","11.09.2015","L°na","Drangsnes"
"Skarkoli",1,"1991","488184","11.09.2015","L°na","Drangsnes"
"çorskur",357,"1991","488184","11.09.2015","L°na","Drangsnes"
"Steinb°tur",20,"1991","488184","11.09.2015","L°na","Drangsnes"
"Karfi / Gullkarfi",1,"1991","488184","11.09.2015","L°na","Drangsnes"
"ósa",30,"1992","539581","08.08.2016","Handfëri","Siglufjîråur"
"çorskur",701,"1992","539581","08.08.2016","Handfëri","Siglufjîråur"
"Ufsi",17,"1992","538833","04.08.2016","Handfëri","Gr°msey"
"ósa",46,"1992","538833","04.08.2016","Handfëri","Gr°msey"
"çorskur",773,"1992","538833","04.08.2016","Handfëri","Gr°msey"
"çorskur",777,"1992","538200","03.08.2016","Handfëri","Gr°msey"
"çorskur",781,"1992","537417","02.08.2016","Handfëri","Gr°msey"
"ósa",25,"1992","535677","19.07.2016","Handfëri","Siglufjîråur"
"çorskur",687,"1992","535677","19.07.2016","Handfëri","Siglufjîråur"
"Steinb°tur",30,"1992","535677","19.07.2016","Handfëri","Siglufjîråur"
"çorskur",746,"1992","535451","18.07.2016","Handfëri","Gr°msey"
"ósa",6,"1992","534552","14.07.2016","Handfëri","Siglufjîråur"
"çorskur",860,"1992","534552","14.07.2016","Handfëri","Siglufjîråur"
"Steinb°tur",2,"1992","534552","14.07.2016","Handfëri","Siglufjîråur"
"Ufsi",4,"1992","534390","13.07.2016","Handfëri","Gr°msey"
"ósa",10,"1992","534390","13.07.2016","Handfëri","Gr°msey"
"çorskur",767,"1992","534390","13.07.2016","Handfëri","Gr°msey"
"Steinb°tur",4,"1992","534390","13.07.2016","Handfëri","Gr°msey"
"Ufsi",10,"1992","533751","12.07.2016","Handfëri","Siglufjîråur"
"çorskur",735,"1992","533751","12.07.2016","Handfëri","Siglufjîråur"
"Ufsi",35,"1992","533491","11.07.2016","Handfëri","Siglufjîråur"
"ósa",4,"1992","533491","11.07.2016","Handfëri","Siglufjîråur"
"çorskur",557,"1992","533491","11.07.2016","Handfëri","Siglufjîråur"
"Karfi / Gullkarfi",3,"1992","533491","11.07.2016","Handfëri","Siglufjîråur"
"Ufsi",21,"1992","532894","07.07.2016","Handfëri","Siglufjîråur"
"ósa",4,"1992","532894","07.07.2016","Handfëri","Siglufjîråur"
"çorskur",494,"1992","532894","07.07.2016","Handfëri","Siglufjîråur"
"Karfi / Gullkarfi",3,"1992","532894","07.07.2016","Handfëri","Siglufjîråur"
"Ufsi",11,"1992","532847","06.07.2016","Handfëri","Gr°msey"
"çorskur",477,"1992","532847","06.07.2016","Handfëri","Gr°msey"
"ósa",4,"1992","531742","05.07.2016","Handfëri","Gr°msey"
"çorskur",652,"1992","531742","05.07.2016","Handfëri","Gr°msey"
"Ufsi",4,"1992","531698","04.07.2016","Handfëri","Gr°msey"
"çorskur",683,"1992","531698","04.07.2016","Handfëri","Gr°msey"
"Ufsi",8,"1992","529034","23.06.2016","Handfëri","Siglufjîråur"
"çorskur",694,"1992","529034","23.06.2016","Handfëri","Siglufjîråur"
"Ufsi",6,"1992","529142","22.06.2016","Handfëri","Gr°msey"
"ósa",10,"1992","529142","22.06.2016","Handfëri","Gr°msey"
"çorskur",523,"1992","529142","22.06.2016","Handfëri","Gr°msey"
"Steinb°tur",16,"1992","529142","22.06.2016","Handfëri","Gr°msey"
"ósa",21,"1992","528564","21.06.2016","Handfëri","Gr°msey"
"çorskur",479,"1992","528564","21.06.2016","Handfëri","Gr°msey"
"Steinb°tur",31,"1992","528564","21.06.2016","Handfëri","Gr°msey"
"ósa",7,"1992","528555","20.06.2016","Handfëri","Gr°msey"
"çorskur",376,"1992","528555","20.06.2016","Handfëri","Gr°msey"
"ósa",11,"1992","527722","16.06.2016","Handfëri","Siglufjîråur"
"çorskur",486,"1992","527722","16.06.2016","Handfëri","Siglufjîråur"
"Steinb°tur",19,"1992","527722","16.06.2016","Handfëri","Siglufjîråur"
"ósa",8,"1992","527897","15.06.2016","Handfëri","Gr°msey"
