"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"ósa",133,"1434","558422","18.02.2017","Net","Gr°msey"
"Hlòri",16,"1434","558422","18.02.2017","Net","Gr°msey"
"çorskur",24386,"1434","558422","18.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",188,"1434","558422","18.02.2017","Net","Gr°msey"
"Ufsi",140,"1434","558364","17.02.2017","Net","Gr°msey"
"ósa",139,"1434","558364","17.02.2017","Net","Gr°msey"
"Hlòri",21,"1434","558364","17.02.2017","Net","Gr°msey"
"çorskur",14469,"1434","558364","17.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",151,"1434","558364","17.02.2017","Net","Gr°msey"
"Ufsi",188,"1434","558247","16.02.2017","Net","Gr°msey"
"ósa",163,"1434","558247","16.02.2017","Net","Gr°msey"
"çorskur",13143,"1434","558247","16.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",205,"1434","558247","16.02.2017","Net","Gr°msey"
"Ufsi",108,"1434","558245","15.02.2017","Net","Gr°msey"
"ósa",119,"1434","558245","15.02.2017","Net","Gr°msey"
"Hlòri",4,"1434","558245","15.02.2017","Net","Gr°msey"
"çorskur",12140,"1434","558245","15.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",198,"1434","558245","15.02.2017","Net","Gr°msey"
"Ufsi",213,"1434","557896","14.02.2017","Net","Gr°msey"
"ósa",220,"1434","557896","14.02.2017","Net","Gr°msey"
"Hlòri",14,"1434","557896","14.02.2017","Net","Gr°msey"
"çorskur",14004,"1434","557896","14.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",343,"1434","557896","14.02.2017","Net","Gr°msey"
"Ufsi",55,"1434","557628","13.02.2017","Net","Gr°msey"
"ósa",76,"1434","557628","13.02.2017","Net","Gr°msey"
"çorskur",4546,"1434","557628","13.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",53,"1434","557628","13.02.2017","Net","Gr°msey"
"Ufsi",1048,"1434","557586","11.02.2017","Net","Gr°msey"
"ósa",23,"1434","557586","11.02.2017","Net","Gr°msey"
"Hlòri",29,"1434","557586","11.02.2017","Net","Gr°msey"
"çorskur",3062,"1434","557586","11.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",357,"1434","557586","11.02.2017","Net","Gr°msey"
"Ufsi",864,"1434","557583","10.02.2017","Net","Gr°msey"
"ósa",148,"1434","557583","10.02.2017","Net","Gr°msey"
"Hlòri",19,"1434","557583","10.02.2017","Net","Gr°msey"
"çorskur",3737,"1434","557583","10.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",367,"1434","557583","10.02.2017","Net","Gr°msey"
"Ufsi",44,"1434","557369","06.02.2017","Net","Gr°msey"
"ósa",83,"1434","557369","06.02.2017","Net","Gr°msey"
"çorskur",1654,"1434","557369","06.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",96,"1434","557369","06.02.2017","Net","Gr°msey"
"Ufsi",225,"1434","557250","05.02.2017","Net","Gr°msey"
"ósa",86,"1434","557250","05.02.2017","Net","Gr°msey"
"Hlòri",18,"1434","557250","05.02.2017","Net","Gr°msey"
"çorskur",2726,"1434","557250","05.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",463,"1434","557250","05.02.2017","Net","Gr°msey"
"Ufsi",842,"1434","557249","04.02.2017","Net","Gr°msey"
"ósa",244,"1434","557249","04.02.2017","Net","Gr°msey"
"Hlòri",6,"1434","557249","04.02.2017","Net","Gr°msey"
"çorskur",3204,"1434","557249","04.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",366,"1434","557249","04.02.2017","Net","Gr°msey"
"Ufsi",392,"1434","557248","03.02.2017","Net","Gr°msey"
"ósa",424,"1434","557248","03.02.2017","Net","Gr°msey"
"Hlòri",16,"1434","557248","03.02.2017","Net","Gr°msey"
"çorskur",3040,"1434","557248","03.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",370,"1434","557248","03.02.2017","Net","Gr°msey"
"Ufsi",96,"1434","557109","02.02.2017","Net","Gr°msey"
"ósa",482,"1434","557109","02.02.2017","Net","Gr°msey"
"Hlòri",13,"1434","557109","02.02.2017","Net","Gr°msey"
"çorskur",2610,"1434","557109","02.02.2017","Net","Gr°msey"
"Karfi / Gullkarfi",390,"1434","557109","02.02.2017","Net","Gr°msey"
"Ufsi",218,"1434","556825","30.01.2017","Net","Gr°msey"
"ósa",429,"1434","556825","30.01.2017","Net","Gr°msey"
"Hlòri",23,"1434","556825","30.01.2017","Net","Gr°msey"
"çorskur",7804,"1434","556825","30.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",563,"1434","556825","30.01.2017","Net","Gr°msey"
"Ufsi",114,"1434","556750","29.01.2017","Net","Gr°msey"
"ósa",115,"1434","556750","29.01.2017","Net","Gr°msey"
"çorskur",3023,"1434","556750","29.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",235,"1434","556750","29.01.2017","Net","Gr°msey"
"Ufsi",458,"1434","556677","26.01.2017","Net","Gr°msey"
"ósa",220,"1434","556677","26.01.2017","Net","Gr°msey"
"çorskur",8480,"1434","556677","26.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",807,"1434","556677","26.01.2017","Net","Gr°msey"
"Ufsi",96,"1434","556671","25.01.2017","Net","Gr°msey"
"ósa",62,"1434","556671","25.01.2017","Net","Gr°msey"
"çorskur",4369,"1434","556671","25.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",186,"1434","556671","25.01.2017","Net","Gr°msey"
"Ufsi",4113,"1434","556430","24.01.2017","Net","Gr°msey"
"ósa",115,"1434","556430","24.01.2017","Net","Gr°msey"
"Hlòri",23,"1434","556430","24.01.2017","Net","Gr°msey"
"çorskur",5007,"1434","556430","24.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",222,"1434","556430","24.01.2017","Net","Gr°msey"
"Ufsi",2744,"1434","556355","23.01.2017","Net","Gr°msey"
"ósa",55,"1434","556355","23.01.2017","Net","Gr°msey"
"çorskur",3876,"1434","556355","23.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",198,"1434","556355","23.01.2017","Net","Gr°msey"
"Ufsi",1937,"1434","556295","22.01.2017","Net","Gr°msey"
"ósa",55,"1434","556295","22.01.2017","Net","Gr°msey"
"Hlòri",8,"1434","556295","22.01.2017","Net","Gr°msey"
"çorskur",4377,"1434","556295","22.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",243,"1434","556295","22.01.2017","Net","Gr°msey"
"Ufsi",2506,"1434","556291","21.01.2017","Net","Gr°msey"
"ósa",73,"1434","556291","21.01.2017","Net","Gr°msey"
"Hlòri",20,"1434","556291","21.01.2017","Net","Gr°msey"
"çorskur",3607,"1434","556291","21.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",250,"1434","556291","21.01.2017","Net","Gr°msey"
"Ufsi",4732,"1434","556288","20.01.2017","Net","Gr°msey"
"ósa",119,"1434","556288","20.01.2017","Net","Gr°msey"
"çorskur",2218,"1434","556288","20.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",120,"1434","556288","20.01.2017","Net","Gr°msey"
"Ufsi",57,"1434","556169","19.01.2017","Net","Gr°msey"
"ósa",24,"1434","556169","19.01.2017","Net","Gr°msey"
"çorskur",790,"1434","556169","19.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",14,"1434","556169","19.01.2017","Net","Gr°msey"
"Ufsi",1379,"1434","555899","15.01.2017","Net","Gr°msey"
"ósa",75,"1434","555899","15.01.2017","Net","Gr°msey"
"Hlòri",18,"1434","555899","15.01.2017","Net","Gr°msey"
"çorskur",4824,"1434","555899","15.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",255,"1434","555899","15.01.2017","Net","Gr°msey"
"Ufsi",610,"1434","555847","14.01.2017","Net","Gr°msey"
"ósa",42,"1434","555847","14.01.2017","Net","Gr°msey"
"çorskur",2321,"1434","555847","14.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",212,"1434","555847","14.01.2017","Net","Gr°msey"
"Ufsi",540,"1434","555845","13.01.2017","Net","Gr°msey"
"ósa",43,"1434","555845","13.01.2017","Net","Gr°msey"
"Hlòri",11,"1434","555845","13.01.2017","Net","Gr°msey"
"çorskur",2315,"1434","555845","13.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",172,"1434","555845","13.01.2017","Net","Gr°msey"
"Ufsi",811,"1434","555692","12.01.2017","Net","Gr°msey"
"çorskur",43,"1434","555692","12.01.2017","Net","Gr°msey"
"Ufsi",2096,"1434","555690","10.01.2017","Net","Gr°msey"
"çorskur",60,"1434","555690","10.01.2017","Net","Gr°msey"
"Ufsi",1376,"1434","555488","08.01.2017","Net","Gr°msey"
"ósa",86,"1434","555488","08.01.2017","Net","Gr°msey"
"Hlòri",34,"1434","555488","08.01.2017","Net","Gr°msey"
"çorskur",1611,"1434","555488","08.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",298,"1434","555488","08.01.2017","Net","Gr°msey"
"Ufsi",3051,"1434","555257","04.01.2017","Net","Gr°msey"
"ósa",19,"1434","555257","04.01.2017","Net","Gr°msey"
"çorskur",1699,"1434","555257","04.01.2017","Net","Gr°msey"
"Karfi / Gullkarfi",49,"1434","555257","04.01.2017","Net","Gr°msey"
"Ufsi",1393,"1434","554499","14.12.2016","Net","Gr°msey"
"Hlòri",8,"1434","554499","14.12.2016","Net","Gr°msey"
"çorskur",556,"1434","554499","14.12.2016","Net","Gr°msey"
"Karfi / Gullkarfi",50,"1434","554499","14.12.2016","Net","Gr°msey"
"Ufsi",2015,"1434","554313","13.12.2016","Net","Gr°msey"
"çorskur",1993,"1434","554313","13.12.2016","Net","Gr°msey"
"Karfi / Gullkarfi",170,"1434","554313","13.12.2016","Net","Gr°msey"
"Ufsi",363,"1434","554312","12.12.2016","Net","Gr°msey"
"çorskur",1705,"1434","554312","12.12.2016","Net","Gr°msey"
"Karfi / Gullkarfi",177,"1434","554312","12.12.2016","Net","Gr°msey"
"ósa",4517,"1434","553592","05.12.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",532,"1434","553592","05.12.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",2835,"1434","553458","02.12.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1119,"1434","553458","02.12.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",3293,"1434","553376","01.12.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",520,"1434","553376","01.12.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",5132,"1434","553291","30.11.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",586,"1434","553291","30.11.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",2379,"1434","553105","29.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"Skarkoli",32,"1434","553105","29.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"çorskur",5296,"1434","553105","29.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"ósa",3496,"1434","552950","28.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"çorskur",3348,"1434","552950","28.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"ósa",1407,"1434","552774","25.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"Skarkoli",29,"1434","552774","25.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"çorskur",5265,"1434","552774","25.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"ósa",5683,"1434","552744","24.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"Skarkoli",76,"1434","552744","24.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"çorskur",7057,"1434","552744","24.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"ósa",2811,"1434","552623","23.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"çorskur",4013,"1434","552623","23.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"ósa",2561,"1434","552443","22.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"Skarkoli",35,"1434","552443","22.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"çorskur",5526,"1434","552443","22.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"ósa",1819,"1434","552260","21.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"Skarkoli",52,"1434","552260","21.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"çorskur",10304,"1434","552260","21.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"ósa",1070,"1434","552129","21.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"çorskur",6080,"1434","552129","21.11.2016","Dragn¢t 135 mm","¶lafsfjîråur"
"ósa",3038,"1434","551968","16.11.2016","Dragn¢t 135 mm","Dalv°k"
"Skarkoli",83,"1434","551968","16.11.2016","Dragn¢t 135 mm","Dalv°k"
"çorskur",8245,"1434","551968","16.11.2016","Dragn¢t 135 mm","Dalv°k"
"ósa",3074,"1434","551736","11.11.2016","Dragn¢t 135 mm","Siglufjîråur"
"Skarkoli",51,"1434","551736","11.11.2016","Dragn¢t 135 mm","Siglufjîråur"
"çorskur",570,"1434","551736","11.11.2016","Dragn¢t 135 mm","Siglufjîråur"
"ósa",6648,"1434","551559","09.11.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",61,"1434","551559","09.11.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",315,"1434","551559","09.11.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",4021,"1434","551358","08.11.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",121,"1434","551358","08.11.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",290,"1434","551358","08.11.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",12,"1434","551358","08.11.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",9848,"1434","551318","07.11.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",12,"1434","551318","07.11.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",2055,"1434","551318","07.11.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",6377,"1434","551056","04.11.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",70,"1434","551056","04.11.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",275,"1434","551056","04.11.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",7524,"1434","550999","03.11.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",139,"1434","550999","03.11.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",289,"1434","550999","03.11.2016","Dragn¢t 135 mm","Hofs¢s"
"Ufsi",55,"1434","550848","02.11.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",4721,"1434","550848","02.11.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",90,"1434","550848","02.11.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",321,"1434","550848","02.11.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",13,"1434","550848","02.11.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",7379,"1434","550697","01.11.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",179,"1434","550697","01.11.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1018,"1434","550697","01.11.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",9702,"1434","550567","31.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",417,"1434","550567","31.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",6439,"1434","550390","28.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",63,"1434","550390","28.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",114,"1434","550390","28.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Ufsi",26,"1434","550323","27.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",11198,"1434","550323","27.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",105,"1434","550323","27.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",113,"1434","550323","27.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",10,"1434","550323","27.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",8998,"1434","550260","26.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",276,"1434","550260","26.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",7113,"1434","550165","25.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",957,"1434","550165","25.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",27,"1434","550165","25.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",14926,"1434","550050","24.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",118,"1434","550050","24.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",415,"1434","550050","24.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",5294,"1434","549709","21.10.2016","Dragn¢t 135 mm","Skagastrînd"
"Skarkoli",133,"1434","549709","21.10.2016","Dragn¢t 135 mm","Skagastrînd"
"çorskur",848,"1434","549709","21.10.2016","Dragn¢t 135 mm","Skagastrînd"
"Steinb°tur",33,"1434","549709","21.10.2016","Dragn¢t 135 mm","Skagastrînd"
"ósa",905,"1434","549598","19.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",304,"1434","549598","19.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",4558,"1434","549528","18.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Hlòri",7,"1434","549528","18.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",115,"1434","549528","18.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",639,"1434","549528","18.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",11,"1434","549528","18.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",7632,"1434","549289","17.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",42,"1434","549289","17.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1594,"1434","549289","17.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",5849,"1434","548937","14.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",77,"1434","548937","14.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",982,"1434","548937","14.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",12471,"1434","548874","13.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1327,"1434","548874","13.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",4127,"1434","548799","12.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",37,"1434","548799","12.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1575,"1434","548799","12.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",13,"1434","548799","12.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",10485,"1434","548709","11.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",28,"1434","548709","11.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1015,"1434","548709","11.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",12626,"1434","548479","10.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",57,"1434","548479","10.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",1655,"1434","548479","10.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",12211,"1434","548329","07.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",801,"1434","548329","07.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",5029,"1434","548213","06.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",126,"1434","548213","06.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",412,"1434","548213","06.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",64,"1434","548213","06.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",10849,"1434","548144","05.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",1107,"1434","548144","05.10.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",6833,"1434","548024","03.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",101,"1434","548024","03.10.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",2133,"1434","548024","03.10.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",22,"1434","548024","03.10.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",10913,"1434","547678","29.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",62,"1434","547678","29.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",1821,"1434","547678","29.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",30,"1434","547678","29.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",9375,"1434","547571","28.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",87,"1434","547571","28.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",520,"1434","547571","28.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",37,"1434","547571","28.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çykkval£ra / S¢lkoli",18,"1434","547571","28.09.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",6454,"1434","547331","27.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",72,"1434","547331","27.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1804,"1434","547331","27.09.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",18761,"1434","547100","26.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",213,"1434","547100","26.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",2231,"1434","547100","26.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",52,"1434","547100","26.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",4602,"1434","546900","23.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",2426,"1434","546900","23.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Steinb°tur",96,"1434","546900","23.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",7315,"1434","546815","22.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"Skarkoli",67,"1434","546815","22.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"çorskur",367,"1434","546815","22.09.2016","Dragn¢t 135 mm","Sauå†rkr¢kur"
"ósa",6604,"1434","546746","21.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",239,"1434","546746","21.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1373,"1434","546746","21.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",38,"1434","546746","21.09.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",12071,"1434","546577","20.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",270,"1434","546577","20.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",514,"1434","546577","20.09.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",12446,"1434","546438","19.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",126,"1434","546438","19.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",942,"1434","546438","19.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",40,"1434","546438","19.09.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",15371,"1434","546228","18.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",205,"1434","546228","18.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",377,"1434","546228","18.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",29,"1434","546228","18.09.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",17210,"1434","546226","16.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",109,"1434","546226","16.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",1235,"1434","546226","16.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",62,"1434","546226","16.09.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",11661,"1434","545867","15.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Skarkoli",97,"1434","545867","15.09.2016","Dragn¢t 135 mm","Hofs¢s"
"çorskur",3736,"1434","545867","15.09.2016","Dragn¢t 135 mm","Hofs¢s"
"Steinb°tur",58,"1434","545867","15.09.2016","Dragn¢t 135 mm","Hofs¢s"
"ósa",386,"1434","545668","14.09.2016","Dragn¢t 135 mm","Siglufjîråur"
